Messstelle ID; Messstelle Name      ; Probenahme Ort; Probenahme Art                 ; NAQUA Probenahme Datum; NAQUA Probenahme Uhrzeit; NAWA Probenahme Beginn (Datum und Uhrzeit); NAWA Probenahme Ende (Datum und Uhrzeit); NAWA Probenahme Dauer (Stunden); Labor; Erhebung Feld/Labor; Parameter                                     ; Messwert ; Bestimmungsgrenze; Nachweisgrenze; Einheit; Messunsicherheit absolut/relativ; Messunsicherheit; Gerät/Methode; Bemerkung Messwert; Status                       ; Parameterqualität (0..254); Messprogramm
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Clopidogrel                                   ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               38; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Clopidogrel-carbonsaeure                      ; 0.0016   ;            0.0005;               ; µg/l   ;                                 ;               36; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Clothianidin                                  ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               16; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Clotrimazol                                   ; <0.0500  ;            0.05  ;               ; µg/l   ;                                 ;               44; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Clozapin                                      ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               22; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Cocaethylen                                   ; <0.001   ;            0.001 ;               ; µg/l   ;                                 ;               28; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Codein                                        ; 0.002    ;            0.001 ;               ; µg/l   ;                                 ;               20; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Cyanazin                                      ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               28; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Cyclamat                                      ; 0.045    ;            0.002 ;               ; µg/l   ;                                 ;               26; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Cyproconazol                                  ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Cyprodinil                                    ; <0.000500;            0.0005;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Cyprosulfamid                                 ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               32; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Decylaminoxid                                 ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               42; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; DEET                                          ; 0.005    ;            0.003 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Desamino-metamitron                           ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Desamino-metribuzin                           ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               24; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Descyclopropyl-irgarol                        ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               33; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Desethyl-2-hydroxy-atrazin                    ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               39; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Desethyl-2-hydroxy-terbuthylazin              ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               38; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Desethyl-atrazin                              ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               14; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Desethyl-terbuthylazin                        ; 0.002    ;            0.001 ;               ; µg/l   ;                                 ;               18; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Desisopropyl-atrazin                          ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Desmetryn                                     ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;                 ; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Desphenyl-chloridazon                         ; 0.017    ;            0.005 ;               ; µg/l   ;                                 ;               19; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Diazepam                                      ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               15; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Diazinon                                      ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;                9; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dicamba                                       ; <0.0250  ;            0.025 ;               ; µg/l   ;                                 ;               32; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dichlorprop                                   ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Diclofenac                                    ; 0.013    ;            0.001 ;               ; µg/l   ;                                 ;               16; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Didesmethyl-diuron                            ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               24; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Didesmethyl-isoproturon                       ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               16; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Diflubenzuron                                 ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               38; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Diflufenican                                  ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               17; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethachlor                                  ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               25; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethachlor_CGA_369873                       ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               33; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethachlor-ESA                              ; 0.003    ;            0.003 ;               ; µg/l   ;                                 ;               17; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethachlor-OXA                              ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               14; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethenamid                                  ; <0.000500;            0.0005;               ; µg/l   ;                                 ;               16; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethenamid-ESA                              ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               27; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethenamid-OXA                              ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               20; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethoat                                     ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               14; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethomorph                                  ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               25; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimethylaminophenazon                         ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               25; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dimoxystrobin                                 ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               26; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Dinoseb                                       ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               34; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Diuron                                        ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               17; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; DMSA                                          ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; DMST                                          ; <0.0250  ;            0.025 ;               ; µg/l   ;                                 ;               26; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; EDDP                                          ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               41; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Epoxiconazol                                  ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               19; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Eprosartan                                    ; <0.0250  ;            0.025 ;               ; µg/l   ;                                 ;               57; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Erythromycin                                  ; <0.0500  ;            0.05  ;               ; µg/l   ;                                 ;               87; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Ethofumesat                                   ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               29; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Ethyl_triphenyl_phosphonium                   ; <0.000500;            0.0005;               ; µg/l   ;                                 ;               21; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Etrimfos                                      ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               32; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Exemestan                                     ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               26; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Famoxadon                                     ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               83; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fenamidon                                     ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fenofibrinsaeure                              ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               35; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fenoxycarb                                    ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               12; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fenpropimorph                                 ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               58; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fenthion                                      ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               19; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fipronil                                      ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               14; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fipronil-sulfid                               ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               39; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fipronil-sulfon                               ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               51; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fluazifop                                     ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               22; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fluconazol                                    ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fludioxonil                                   ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               49; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Flufenacet                                    ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               29; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Flufenacet-ESA                                ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               22; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Flufenacet-OXA                                ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               26; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fluopyram-benzamid                            ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               32; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fluoxastrobin                                 ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               12; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fluoxetin                                     ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               40; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Fluroxypyr                                    ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Flurtamone                                    ; <0.000500;            0.0005;               ; µg/l   ;                                 ;               39; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Flusilazol                                    ; <0.000500;            0.0005;               ; µg/l   ;                                 ;               18; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Foramsulfuron                                 ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               52; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Furosemid                                     ; <0.0200  ;            0.02  ;               ; µg/l   ;                                 ;               27; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Gabapentin                                    ; 0.029    ;            0.005 ;               ; µg/l   ;                                 ;               14; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Gabapentin-lactam                             ; 0.003    ;            0.002 ;               ; µg/l   ;                                 ;               34; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Galaxolidon                                   ; <0.010   ;            0.01  ;               ; µg/l   ;                                 ;               37; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
